Trial	datum	FixStart	FixEnd	FixDur
4590200590548061608	09-Nov-2016 17:28:28	2236.67	2446.67	2447
4590200590548061608	09-Nov-2016 17:28:28	2506.67	2953.33	2953
4590200590548061608	09-Nov-2016 17:28:28	3030.00	3390.00	3390
4590200590548061608	09-Nov-2016 17:28:28	3733.33	3780.00	3780
4590200590548061608	09-Nov-2016 17:28:28	3873.33	4030.00	4030
4593563094252863328	09-Nov-2016 18:53:10	0.00	430.00	430
4593563094252863328	09-Nov-2016 18:53:10	466.67	653.33	653
4593563094252863328	09-Nov-2016 18:53:10	706.67	983.33	983
4593563094252863328	09-Nov-2016 18:53:10	1043.33	1326.67	1327
4593563094252863328	09-Nov-2016 18:53:10	1393.33	1596.67	1597
4593563094252863328	09-Nov-2016 18:53:10	1663.33	2483.33	2483
4593563094252863328	09-Nov-2016 18:53:10	2683.33	2870.00	2870
4593563094252863328	09-Nov-2016 18:53:10	2963.33	3240.00	3240
4593563094252863328	09-Nov-2016 18:53:10	3293.33	3593.33	3593
4593563094252863328	09-Nov-2016 18:53:10	3643.33	3840.00	3840
4593563094252863328	09-Nov-2016 18:53:10	3933.33	4016.67	4017
4601678464035849192	09-Nov-2016 18:44:00	0.00	370.00	370
4601678464035849192	09-Nov-2016 18:44:00	416.67	570.00	570
4601678464035849192	09-Nov-2016 18:44:00	970.00	1256.67	1257
4601678464035849192	09-Nov-2016 18:44:00	1340.00	1456.67	1457
4601191735102415782	09-Nov-2016 18:26:22	0.00	440.00	440
4601191735102415782	09-Nov-2016 18:26:22	470.00	840.00	840
4601191735102415782	09-Nov-2016 18:26:22	876.67	1423.33	1423
4601191735102415782	09-Nov-2016 18:26:22	1483.33	1840.00	1840
4601191735102415782	09-Nov-2016 18:26:22	1910.00	2206.67	2207
4601191735102415782	09-Nov-2016 18:26:22	2263.33	2466.67	2467
4601191735102415782	09-Nov-2016 18:26:22	2500.00	2783.33	2783
4601191735102415782	09-Nov-2016 18:26:22	2876.67	3193.33	3193
4601191735102415782	09-Nov-2016 18:26:22	3303.33	3470.00	3470
4601191735102415782	09-Nov-2016 18:26:22	3540.00	3773.33	3773
4601191735102415782	09-Nov-2016 18:26:22	3853.33	4020.00	4020
4592711722095226056	09-Nov-2016 18:59:24	0.00	316.67	317
4592711722095226056	09-Nov-2016 18:59:24	353.33	616.67	617
4592711722095226056	09-Nov-2016 18:59:24	646.67	1063.33	1063
4592711722095226056	09-Nov-2016 18:59:24	1333.33	1943.33	1943
4592711722095226056	09-Nov-2016 18:59:24	2023.33	2290.00	2290
4592711722095226056	09-Nov-2016 18:59:24	2376.67	2576.67	2577
4592711722095226056	09-Nov-2016 18:59:24	2646.67	3130.00	3130
4592711722095226056	09-Nov-2016 18:59:24	3306.67	3616.67	3617
4592711722095226056	09-Nov-2016 18:59:24	3670.00	3960.00	3960
4602723499548729212	09-Nov-2016 17:19:44	0.00	420.00	420
4602723499548729212	09-Nov-2016 17:19:44	700.00	893.33	893
4602723499548729212	09-Nov-2016 17:19:44	966.67	1060.00	1060
4596645717865794212	09-Nov-2016 18:29:18	3.33	350.00	350
4596645717865794212	09-Nov-2016 18:29:18	393.33	540.00	540
4596645717865794212	09-Nov-2016 18:29:18	810.00	840.00	840
4596645717865794212	09-Nov-2016 18:29:18	903.33	1003.33	1003
4606308394306925144	09-Nov-2016 18:27:42	0.00	436.67	437
4606308394306925144	09-Nov-2016 18:27:42	470.00	693.33	693
4606308394306925144	09-Nov-2016 18:27:42	743.33	960.00	960
4606308394306925144	09-Nov-2016 18:27:42	1343.33	1656.67	1657
4606308394306925144	09-Nov-2016 18:27:42	1713.33	2270.00	2270
4606308394306925144	09-Nov-2016 18:27:42	2570.00	2923.33	2923
