Trial	datum	FixStart	FixEnd	FixDur
infant_4606365823631582353	30-Jan-2017 12:51:06	2236.67	2446.67	2447
infant_4606365823631582353	30-Jan-2017 12:51:06	2510.00	2960.00	2960
infant_4606365823631582353	30-Jan-2017 12:51:06	3030.00	3386.67	3387
infant_4606365823631582353	30-Jan-2017 12:51:06	3626.67	3773.33	3773
infant_4606365823631582353	30-Jan-2017 12:51:06	3866.67	4030.00	4030
infant_4595441564971508404	30-Jan-2017 13:49:48	0.00	420.00	420
infant_4595441564971508404	30-Jan-2017 13:49:48	493.33	653.33	653
infant_4595441564971508404	30-Jan-2017 13:49:48	696.67	983.33	983
infant_4595441564971508404	30-Jan-2017 13:49:48	1040.00	1326.67	1327
infant_4595441564971508404	30-Jan-2017 13:49:48	1406.67	1596.67	1597
infant_4595441564971508404	30-Jan-2017 13:49:48	1656.67	2483.33	2483
infant_4595441564971508404	30-Jan-2017 13:49:48	2663.33	2863.33	2863
infant_4595441564971508404	30-Jan-2017 13:49:48	2953.33	3233.33	3233
infant_4595441564971508404	30-Jan-2017 13:49:48	3313.33	3586.67	3587
infant_4595441564971508404	30-Jan-2017 13:49:48	3660.00	3830.00	3830
infant_4595441564971508404	30-Jan-2017 13:49:48	3933.33	4020.00	4020
infant_4602416306462633406	30-Jan-2017 13:37:52	0.00	356.67	357
infant_4602416306462633406	30-Jan-2017 13:37:52	420.00	810.00	810
infant_4602416306462633406	30-Jan-2017 13:37:52	976.67	1253.33	1253
infant_4602416306462633406	30-Jan-2017 13:37:52	1346.67	1463.33	1463
infant_4606386303357509649	30-Jan-2017 13:21:08	0.00	436.67	437
infant_4606386303357509649	30-Jan-2017 13:21:08	473.33	833.33	833
infant_4606386303357509649	30-Jan-2017 13:21:08	880.00	1420.00	1420
infant_4606386303357509649	30-Jan-2017 13:21:08	1506.67	1830.00	1830
infant_4606386303357509649	30-Jan-2017 13:21:08	1913.33	2200.00	2200
infant_4606386303357509649	30-Jan-2017 13:21:08	2266.67	2466.67	2467
infant_4606386303357509649	30-Jan-2017 13:21:08	2493.33	2780.00	2780
infant_4606386303357509649	30-Jan-2017 13:21:08	2850.00	3200.00	3200
infant_4606386303357509649	30-Jan-2017 13:21:08	3280.00	3466.67	3467
infant_4606386303357509649	30-Jan-2017 13:21:08	3530.00	3770.00	3770
infant_4606386303357509649	30-Jan-2017 13:21:08	3850.00	4023.33	4023
infant_4597189695473504628	30-Jan-2017 13:56:28	0.00	310.00	310
infant_4597189695473504628	30-Jan-2017 13:56:28	356.67	613.33	613
infant_4597189695473504628	30-Jan-2017 13:56:28	650.00	1060.00	1060
infant_4597189695473504628	30-Jan-2017 13:56:28	1210.00	1940.00	1940
infant_4597189695473504628	30-Jan-2017 13:56:28	2030.00	2286.67	2287
infant_4597189695473504628	30-Jan-2017 13:56:28	2360.00	2580.00	2580
infant_4597189695473504628	30-Jan-2017 13:56:28	2656.67	3136.67	3137
infant_4597189695473504628	30-Jan-2017 13:56:28	3300.00	3610.00	3610
