Trial	datum	FixStart	FixEnd	FixDur
infant_4606003927763488057	07-Nov-2016 15:10:30	410.00	1033.33	1033
infant_4606003927763488057	07-Nov-2016 15:10:30	1136.67	1423.33	1423
infant_4606003927763488057	07-Nov-2016 15:10:30	1463.33	1476.67	1477
infant_4606003927763488057	07-Nov-2016 15:10:30	2006.67	2406.67	2407
infant_4606003927763488057	07-Nov-2016 15:10:30	2513.33	2843.33	2843
infant_4606003927763488057	07-Nov-2016 15:10:30	3610.00	4006.67	4007
infant_4597253268938977956	07-Nov-2016 15:25:12	0.00	520.00	520
infant_4597253268938977956	07-Nov-2016 15:25:12	596.67	1393.33	1393
infant_4597253268938977956	07-Nov-2016 15:25:12	1466.67	1706.67	1707
infant_4597253268938977956	07-Nov-2016 15:25:12	1800.00	2093.33	2093
infant_4597253268938977956	07-Nov-2016 15:25:12	2193.33	2453.33	2453
infant_4597253268938977956	07-Nov-2016 15:25:12	2520.00	3056.67	3057
infant_4597253268938977956	07-Nov-2016 15:25:12	3133.33	3520.00	3520
infant_4597253268938977956	07-Nov-2016 15:25:12	3603.33	3886.67	3887
infant_4592207091392917904	07-Nov-2016 14:58:12	0.00	423.33	423
infant_4592207091392917904	07-Nov-2016 14:58:12	503.33	763.33	763
infant_4592207091392917904	07-Nov-2016 14:58:12	820.00	1036.67	1037
infant_4592207091392917904	07-Nov-2016 14:58:12	1250.00	1510.00	1510
infant_4592207091392917904	07-Nov-2016 14:58:12	1553.33	1586.67	1587
infant_4592207091392917904	07-Nov-2016 14:58:12	1910.00	2180.00	2180
infant_4592207091392917904	07-Nov-2016 14:58:12	3523.33	3540.00	3540
infant_4592207091392917904	07-Nov-2016 14:58:12	3570.00	3886.67	3887
infant_4592207091392917904	07-Nov-2016 14:58:12	3950.00	4026.67	4027
infant_4606365823631582353	07-Nov-2016 14:38:40	0.00	330.00	330
infant_4606365823631582353	07-Nov-2016 14:38:40	370.00	666.67	667
infant_4606365823631582353	07-Nov-2016 14:38:40	693.33	1000.00	1000
infant_4606365823631582353	07-Nov-2016 14:38:40	1046.67	1283.33	1283
infant_4606365823631582353	07-Nov-2016 14:38:40	1343.33	1700.00	1700
infant_4606365823631582353	07-Nov-2016 14:38:40	1776.67	1830.00	1830
infant_4606365823631582353	07-Nov-2016 14:38:40	1863.33	2203.33	2203
infant_4606365823631582353	07-Nov-2016 14:38:40	2236.67	2443.33	2443
infant_4606365823631582353	07-Nov-2016 14:38:40	2490.00	2960.00	2960
infant_4606365823631582353	07-Nov-2016 14:38:40	3026.67	3380.00	3380
infant_4606365823631582353	07-Nov-2016 14:38:40	3680.00	3773.33	3773
infant_4606365823631582353	07-Nov-2016 14:38:40	3870.00	4030.00	4030
infant_4595441564971508404	07-Nov-2016 15:09:50	0.00	423.33	423
infant_4595441564971508404	07-Nov-2016 15:09:50	496.67	650.00	650
infant_4595441564971508404	07-Nov-2016 15:09:50	700.00	983.33	983
infant_4595441564971508404	07-Nov-2016 15:09:50	1053.33	1326.67	1327
infant_4595441564971508404	07-Nov-2016 15:09:50	1393.33	1593.33	1593
infant_4595441564971508404	07-Nov-2016 15:09:50	1660.00	2466.67	2467
infant_4595441564971508404	07-Nov-2016 15:09:50	2700.00	2856.67	2857
infant_4595441564971508404	07-Nov-2016 15:09:50	2956.67	3233.33	3233
infant_4595441564971508404	07-Nov-2016 15:09:50	3310.00	3583.33	3583
infant_4595441564971508404	07-Nov-2016 15:09:50	3646.67	3830.00	3830
infant_4595441564971508404	07-Nov-2016 15:09:50	3930.00	4020.00	4020
infant_4602416306462633406	07-Nov-2016 14:46:10	0.00	363.33	363
infant_4602416306462633406	07-Nov-2016 14:46:10	420.00	813.33	813
infant_4602416306462633406	07-Nov-2016 14:46:10	970.00	1250.00	1250
infant_4602416306462633406	07-Nov-2016 14:46:10	1346.67	1463.33	1463
infant_4606386303357509649	07-Nov-2016 15:11:18	0.00	436.67	437
infant_4606386303357509649	07-Nov-2016 15:11:18	476.67	836.67	837
infant_4606386303357509649	07-Nov-2016 15:11:18	883.33	1383.33	1383
infant_4606386303357509649	07-Nov-2016 15:11:18	1403.33	1420.00	1420
infant_4606386303357509649	07-Nov-2016 15:11:18	1516.67	1836.67	1837
infant_4606386303357509649	07-Nov-2016 15:11:18	1913.33	2200.00	2200
infant_4606386303357509649	07-Nov-2016 15:11:18	2266.67	2460.00	2460
infant_4606386303357509649	07-Nov-2016 15:11:18	2500.00	2776.67	2777
infant_4606386303357509649	07-Nov-2016 15:11:18	2873.33	3190.00	3190
infant_4606386303357509649	07-Nov-2016 15:11:18	3296.67	3466.67	3467
infant_4606386303357509649	07-Nov-2016 15:11:18	3536.67	3766.67	3767
infant_4606386303357509649	07-Nov-2016 15:11:18	3866.67	4023.33	4023
infant_4597189695473504628	07-Nov-2016 15:11:50	0.00	306.67	307
infant_4597189695473504628	07-Nov-2016 15:11:50	376.67	610.00	610
infant_4597189695473504628	07-Nov-2016 15:11:50	656.67	1056.67	1057
infant_4597189695473504628	07-Nov-2016 15:11:50	1193.33	1943.33	1943
infant_4597189695473504628	07-Nov-2016 15:11:50	2030.00	2286.67	2287
infant_4597189695473504628	07-Nov-2016 15:11:50	2376.67	2576.67	2577
infant_4597189695473504628	07-Nov-2016 15:11:50	2643.33	3123.33	3123
infant_4597189695473504628	07-Nov-2016 15:11:50	3303.33	3606.67	3607
infant_4597189695473504628	07-Nov-2016 15:11:50	3710.00	3950.00	3950
infant_4597189695473504628	07-Nov-2016 15:11:50	4006.67	4026.67	4027
infant_4585561645295970720	07-Nov-2016 15:12:04	0.00	413.33	413
infant_4585561645295970720	07-Nov-2016 15:12:04	706.67	890.00	890
infant_4585561645295970720	07-Nov-2016 15:12:04	966.67	1060.00	1060
infant_4602593155375419546	07-Nov-2016 14:56:26	0.00	343.33	343
infant_4602593155375419546	07-Nov-2016 14:56:26	410.00	533.33	533
infant_4602593155375419546	07-Nov-2016 14:56:26	683.33	730.00	730
infant_4602593155375419546	07-Nov-2016 14:56:26	793.33	840.00	840
infant_4602593155375419546	07-Nov-2016 14:56:26	910.00	1006.67	1007
infant_4595343491140989604	07-Nov-2016 14:18:14	0.00	436.67	437
infant_4595343491140989604	07-Nov-2016 14:18:14	466.67	703.33	703
infant_4595343491140989604	07-Nov-2016 14:18:14	743.33	960.00	960
infant_4595343491140989604	07-Nov-2016 14:18:14	1333.33	1656.67	1657
infant_4595343491140989604	07-Nov-2016 14:18:14	1696.67	2260.00	2260
infant_4595343491140989604	07-Nov-2016 14:18:14	2563.33	2923.33	2923
infant_4595343491140989604	07-Nov-2016 14:18:14	3186.67	3383.33	3383
infant_4595343491140989604	07-Nov-2016 14:18:14	3426.67	3793.33	3793
infant_4595343491140989604	07-Nov-2016 14:18:14	3876.67	4020.00	4020
infant_4606050638313716974	07-Nov-2016 14:43:54	0.00	316.67	317
infant_4606050638313716974	07-Nov-2016 14:43:54	363.33	576.67	577
infant_4586981380364178960	07-Nov-2016 14:20:52	0.00	866.67	867
infant_4586981380364178960	07-Nov-2016 14:20:52	936.67	1213.33	1213
infant_4586981380364178960	07-Nov-2016 14:20:52	1276.67	1900.00	1900
infant_4586981380364178960	07-Nov-2016 14:20:52	2073.33	2293.33	2293
infant_4586981380364178960	07-Nov-2016 14:20:52	2373.33	2746.67	2747
infant_4586981380364178960	07-Nov-2016 14:20:52	2820.00	3063.33	3063
infant_4586981380364178960	07-Nov-2016 14:20:52	3143.33	3520.00	3520
infant_4586981380364178960	07-Nov-2016 14:20:52	3683.33	4013.33	4013
infant_4604530757509485450	07-Nov-2016 15:23:40	0.00	400.00	400
infant_4604530757509485450	07-Nov-2016 15:23:40	466.67	800.00	800
infant_4604530757509485450	07-Nov-2016 15:23:40	856.67	1460.00	1460
infant_4604530757509485450	07-Nov-2016 15:23:40	1566.67	1880.00	1880
infant_4604530757509485450	07-Nov-2016 15:23:40	2423.33	2713.33	2713
infant_4604530757509485450	07-Nov-2016 15:23:40	2800.00	3030.00	3030
infant_4604530757509485450	07-Nov-2016 15:23:40	3126.67	3380.00	3380
infant_4604530757509485450	07-Nov-2016 15:23:40	3430.00	3893.33	3893
infant_4604530757509485450	07-Nov-2016 15:23:40	3986.67	4026.67	4027
infant_4587909092145498128	07-Nov-2016 14:37:16	56.67	436.67	437
infant_4587909092145498128	07-Nov-2016 14:37:16	536.67	756.67	757
infant_4587909092145498128	07-Nov-2016 14:37:16	796.67	1093.33	1093
infant_4587909092145498128	07-Nov-2016 14:37:16	1296.67	1400.00	1400
infant_4587909092145498128	07-Nov-2016 14:37:16	1503.33	1573.33	1573
infant_4606604723864184111	07-Nov-2016 15:16:04	0.00	450.00	450
infant_4606604723864184111	07-Nov-2016 15:16:04	610.00	1070.00	1070
infant_4606604723864184111	07-Nov-2016 15:16:04	1176.67	1656.67	1657
infant_4606604723864184111	07-Nov-2016 15:16:04	1756.67	2160.00	2160
infant_4606604723864184111	07-Nov-2016 15:16:04	2243.33	2380.00	2380
infant_4606604723864184111	07-Nov-2016 15:16:04	2473.33	2806.67	2807
infant_4606604723864184111	07-Nov-2016 15:16:04	2873.33	3243.33	3243
infant_4606604723864184111	07-Nov-2016 15:16:04	3326.67	3950.00	3950
infant_4582105047885543328	07-Nov-2016 14:59:02	0.00	443.33	443
infant_4582105047885543328	07-Nov-2016 14:59:02	490.00	4023.33	4023
infant_4605849449150400922	07-Nov-2016 15:25:54	0.00	1013.33	1013
infant_4605849449150400922	07-Nov-2016 15:25:54	1083.33	1243.33	1243
infant_4605849449150400922	07-Nov-2016 15:25:54	1296.67	1673.33	1673
infant_4605849449150400922	07-Nov-2016 15:25:54	2283.33	2320.00	2320
infant_4605849449150400922	07-Nov-2016 15:25:54	2416.67	2596.67	2597
infant_4605849449150400922	07-Nov-2016 15:25:54	2666.67	2826.67	2827
infant_4605849449150400922	07-Nov-2016 15:25:54	2876.67	3186.67	3187
infant_4605849449150400922	07-Nov-2016 15:25:54	3256.67	3413.33	3413
infant_4605849449150400922	07-Nov-2016 15:25:54	3506.67	3600.00	3600
infant_4584726578059882688	07-Nov-2016 15:04:32	150.00	1356.67	1357
infant_4584726578059882688	07-Nov-2016 15:04:32	1556.67	1630.00	1630
infant_4584726578059882688	07-Nov-2016 15:04:32	1693.33	2276.67	2277
infant_4584726578059882688	07-Nov-2016 15:04:32	2483.33	2546.67	2547
infant_4584726578059882688	07-Nov-2016 15:04:32	2626.67	2806.67	2807
infant_4584726578059882688	07-Nov-2016 15:04:32	3093.33	3166.67	3167
infant_4584726578059882688	07-Nov-2016 15:04:32	3226.67	3430.00	3430
infant_4584726578059882688	07-Nov-2016 15:04:32	3520.00	3873.33	3873
infant_4600063031363831750	07-Nov-2016 14:56:56	0.00	353.33	353
infant_4600063031363831750	07-Nov-2016 14:56:56	433.33	653.33	653
infant_4600063031363831750	07-Nov-2016 14:56:56	716.67	1320.00	1320
infant_4600063031363831750	07-Nov-2016 14:56:56	1496.67	1806.67	1807
infant_4600063031363831750	07-Nov-2016 14:56:56	1860.00	2173.33	2173
infant_4600063031363831750	07-Nov-2016 14:56:56	2213.33	2593.33	2593
infant_4600063031363831750	07-Nov-2016 14:56:56	2643.33	3103.33	3103
infant_4600063031363831750	07-Nov-2016 14:56:56	3376.67	3583.33	3583
infant_4601345468058933046	07-Nov-2016 14:14:28	0.00	446.67	447
infant_4601345468058933046	07-Nov-2016 14:14:28	540.00	923.33	923
infant_4601345468058933046	07-Nov-2016 14:14:28	976.67	1273.33	1273
infant_4601345468058933046	07-Nov-2016 14:14:28	1310.00	1646.67	1647
infant_4601345468058933046	07-Nov-2016 14:14:28	1683.33	2123.33	2123
infant_4601345468058933046	07-Nov-2016 14:14:28	2303.33	2563.33	2563
infant_4601345468058933046	07-Nov-2016 14:14:28	2640.00	2840.00	2840
infant_4601345468058933046	07-Nov-2016 14:14:28	2906.67	3360.00	3360
infant_4601345468058933046	07-Nov-2016 14:14:28	3463.33	3633.33	3633
infant_4601345468058933046	07-Nov-2016 14:14:28	3683.33	3970.00	3970
infant_4597178908827295404	07-Nov-2016 14:51:12	0.00	523.33	523
infant_4597178908827295404	07-Nov-2016 14:51:12	573.33	1460.00	1460
infant_4597178908827295404	07-Nov-2016 14:51:12	1573.33	2100.00	2100
infant_4597178908827295404	07-Nov-2016 14:51:12	2223.33	2390.00	2390
infant_4597178908827295404	07-Nov-2016 14:51:12	3296.67	3693.33	3693
infant_4597178908827295404	07-Nov-2016 14:51:12	3743.33	4026.67	4027
infant_4604475930212258303	07-Nov-2016 14:37:34	0.00	390.00	390
infant_4604475930212258303	07-Nov-2016 14:37:34	446.67	693.33	693
infant_4604475930212258303	07-Nov-2016 14:37:34	726.67	776.67	777
infant_4604475930212258303	07-Nov-2016 14:37:34	860.00	973.33	973
infant_4597427524118269108	07-Nov-2016 15:14:24	23.33	290.00	290
infant_4597427524118269108	07-Nov-2016 15:14:24	356.67	576.67	577
infant_4597427524118269108	07-Nov-2016 15:14:24	603.33	1443.33	1443
infant_4597427524118269108	07-Nov-2016 15:14:24	1520.00	1843.33	1843
infant_4597427524118269108	07-Nov-2016 15:14:24	1880.00	2033.33	2033
infant_4597427524118269108	07-Nov-2016 15:14:24	2070.00	2210.00	2210
infant_4597427524118269108	07-Nov-2016 15:14:24	2300.00	2673.33	2673
infant_4597427524118269108	07-Nov-2016 15:14:24	2723.33	3296.67	3297
infant_4597427524118269108	07-Nov-2016 15:14:24	3510.00	3843.33	3843
infant_4597427524118269108	07-Nov-2016 15:14:24	3893.33	4016.67	4017
infant_4605631479618949368	07-Nov-2016 14:50:44	16.67	330.00	330
infant_4605631479618949368	07-Nov-2016 14:50:44	393.33	583.33	583
infant_4605631479618949368	07-Nov-2016 14:50:44	636.67	820.00	820
infant_4605631479618949368	07-Nov-2016 14:50:44	873.33	1456.67	1457
infant_4605631479618949368	07-Nov-2016 14:50:44	1646.67	2423.33	2423
infant_4605631479618949368	07-Nov-2016 14:50:44	2716.67	2796.67	2797
infant_4605631479618949368	07-Nov-2016 14:50:44	3183.33	3926.67	3927
infant_4605631479618949368	07-Nov-2016 14:50:44	3990.00	4020.00	4020
infant_4603602825832748254	07-Nov-2016 15:18:06	3.33	326.67	327
infant_4603602825832748254	07-Nov-2016 15:18:06	393.33	1113.33	1113
infant_4603602825832748254	07-Nov-2016 15:18:06	1176.67	1520.00	1520
infant_4603602825832748254	07-Nov-2016 15:18:06	1596.67	2340.00	2340
infant_4603602825832748254	07-Nov-2016 15:18:06	2513.33	2620.00	2620
infant_4603602825832748254	07-Nov-2016 15:18:06	2696.67	3013.33	3013
infant_4603602825832748254	07-Nov-2016 15:18:06	3443.33	3936.67	3937
infant_4604305481598970292	07-Nov-2016 14:19:12	0.00	393.33	393
infant_4604305481598970292	07-Nov-2016 14:19:12	450.00	713.33	713
infant_4604305481598970292	07-Nov-2016 14:19:12	760.00	1550.00	1550
infant_4604305481598970292	07-Nov-2016 14:19:12	1873.33	2110.00	2110
infant_4604305481598970292	07-Nov-2016 14:19:12	2143.33	2343.33	2343
infant_4604305481598970292	07-Nov-2016 14:19:12	3776.67	3983.33	3983
infant_4597509206363952776	07-Nov-2016 14:52:58	0.00	503.33	503
infant_4597509206363952776	07-Nov-2016 14:52:58	606.67	1893.33	1893
infant_4597509206363952776	07-Nov-2016 14:52:58	2376.67	2733.33	2733
infant_4597509206363952776	07-Nov-2016 14:52:58	2806.67	3056.67	3057
infant_4597509206363952776	07-Nov-2016 14:52:58	3090.00	3353.33	3353
infant_4597509206363952776	07-Nov-2016 14:52:58	3376.67	3690.00	3690
infant_4597509206363952776	07-Nov-2016 14:52:58	3730.00	4013.33	4013
infant_4603665302414069347	07-Nov-2016 14:45:44	0.00	313.33	313
infant_4603665302414069347	07-Nov-2016 14:45:44	366.67	626.67	627
infant_4603665302414069347	07-Nov-2016 14:45:44	666.67	780.00	780
infant_4602979718552344485	07-Nov-2016 15:14:50	0.00	330.00	330
infant_4602979718552344485	07-Nov-2016 15:14:50	400.00	716.67	717
infant_4602979718552344485	07-Nov-2016 15:14:50	1000.00	2150.00	2150
infant_4602979718552344485	07-Nov-2016 15:14:50	2220.00	2580.00	2580
infant_4602979718552344485	07-Nov-2016 15:14:50	2613.33	3516.67	3517
infant_4602979718552344485	07-Nov-2016 15:14:50	3563.33	3910.00	3910
infant_4602979718552344485	07-Nov-2016 15:14:50	3960.00	4020.00	4020
infant_4604285977257897220	07-Nov-2016 14:16:44	0.00	406.67	407
infant_4604285977257897220	07-Nov-2016 14:16:44	456.67	863.33	863
infant_4604285977257897220	07-Nov-2016 14:16:44	896.67	1296.67	1297
infant_4604285977257897220	07-Nov-2016 14:16:44	1353.33	2553.33	2553
infant_4604285977257897220	07-Nov-2016 14:16:44	2590.00	2970.00	2970
infant_4604285977257897220	07-Nov-2016 14:16:44	3390.00	3550.00	3550
