Trial	datum	FixStart	FixEnd	FixDur
infant_4597509206363952776	10-Nov-2016 11:22:34	3733.33	4013.33	4013
infant_4603665302414069347	10-Nov-2016 10:31:46	0.00	313.33	313
infant_4603665302414069347	10-Nov-2016 10:31:46	353.33	626.67	627
infant_4603665302414069347	10-Nov-2016 10:31:46	670.00	780.00	780
infant_4602979718552344485	10-Nov-2016 10:32:12	0.00	343.33	343
infant_4602979718552344485	10-Nov-2016 10:32:12	386.67	723.33	723
infant_4602979718552344485	10-Nov-2016 10:32:12	1010.00	1523.33	1523
infant_4602979718552344485	10-Nov-2016 10:32:12	1556.67	2153.33	2153
infant_4602979718552344485	10-Nov-2016 10:32:12	2206.67	3256.67	3257
infant_4602979718552344485	10-Nov-2016 10:32:12	3293.33	3533.33	3533
infant_4602979718552344485	10-Nov-2016 10:32:12	3566.67	3906.67	3907
infant_4602979718552344485	10-Nov-2016 10:32:12	3943.33	4020.00	4020
infant_4604285977257897220	10-Nov-2016 10:34:14	0.00	406.67	407
infant_4604285977257897220	10-Nov-2016 10:34:14	460.00	860.00	860
infant_4604285977257897220	10-Nov-2016 10:34:14	896.67	1296.67	1297
infant_4604285977257897220	10-Nov-2016 10:34:14	1340.00	2550.00	2550
infant_4604285977257897220	10-Nov-2016 10:34:14	2596.67	2980.00	2980
infant_4604285977257897220	10-Nov-2016 10:34:14	3386.67	3560.00	3560
infant_4603403341432416855	10-Nov-2016 10:52:12	0.00	383.33	383
infant_4603403341432416855	10-Nov-2016 10:52:12	423.33	1333.33	1333
infant_4603403341432416855	10-Nov-2016 10:52:12	1380.00	1596.67	1597
infant_4603403341432416855	10-Nov-2016 10:52:12	1636.67	2213.33	2213
infant_4571405475684478848	10-Nov-2016 10:56:48	26.67	1936.67	1937
infant_4571405475684478848	10-Nov-2016 10:56:48	2106.67	3050.00	3050
infant_4575232536834675456	10-Nov-2016 10:57:26	0.00	336.67	337
infant_4575232536834675456	10-Nov-2016 10:57:26	396.67	1516.67	1517
infant_4575232536834675456	10-Nov-2016 10:57:26	1560.00	1683.33	1683
infant_4604445010670075423	08-Nov-2016 14:44:52	0.00	313.33	313
infant_4604445010670075423	08-Nov-2016 14:44:52	346.67	583.33	583
infant_4604445010670075423	08-Nov-2016 14:44:52	636.67	880.00	880
infant_4604445010670075423	08-Nov-2016 14:44:52	926.67	1860.00	1860
infant_4604445010670075423	08-Nov-2016 14:44:52	1923.33	2546.67	2547
infant_4604445010670075423	08-Nov-2016 14:44:52	2583.33	2896.67	2897
infant_4605301303602152811	10-Nov-2016 10:32:54	0.00	1513.33	1513
infant_4605301303602152811	10-Nov-2016 10:32:54	1576.67	1930.00	1930
infant_4605301303602152811	10-Nov-2016 10:32:54	1970.00	2670.00	2670
infant_4605301303602152811	10-Nov-2016 10:32:54	3586.67	3826.67	3827
infant_4602533112537092064	10-Nov-2016 10:37:32	0.00	50.00	50
infant_4602533112537092064	10-Nov-2016 10:37:32	76.67	353.33	353
infant_4602533112537092064	10-Nov-2016 10:37:32	400.00	643.33	643
adult_4598255842656666612	10-Nov-2016 10:36:50	0.00	293.33	293
adult_4598255842656666612	10-Nov-2016 10:36:50	350.00	1053.33	1053
adult_4598255842656666612	10-Nov-2016 10:36:50	1103.33	1283.33	1283
adult_4598255842656666612	10-Nov-2016 10:36:50	1356.67	1523.33	1523
adult_4598255842656666612	10-Nov-2016 10:36:50	1563.33	1816.67	1817
adult_4598255842656666612	10-Nov-2016 10:36:50	1863.33	2073.33	2073
adult_4598255842656666612	10-Nov-2016 10:36:50	2110.00	2283.33	2283
adult_4598255842656666612	10-Nov-2016 10:36:50	2303.33	2443.33	2443
adult_4598255842656666612	10-Nov-2016 10:36:50	2486.67	2833.33	2833
adult_4598255842656666612	10-Nov-2016 10:36:50	2863.33	3276.67	3277
adult_4598255842656666612	10-Nov-2016 10:36:50	3350.00	3493.33	3493
adult_4598255842656666612	10-Nov-2016 10:36:50	3526.67	3910.00	3910
adult_4598255842656666612	10-Nov-2016 10:36:50	3960.00	4190.00	4190
adult_4598255842656666612	10-Nov-2016 10:36:50	4240.00	4480.00	4480
adult_4598255842656666612	10-Nov-2016 10:36:50	4526.67	4650.00	4650
adult_4598255842656666612	10-Nov-2016 10:36:50	4676.67	5420.00	5420
adult_4598255842656666612	10-Nov-2016 10:36:50	5523.33	5726.67	5727
adult_4598255842656666612	10-Nov-2016 10:36:50	5756.67	5990.00	5990
adult_4598255842656666612	10-Nov-2016 10:36:50	6043.33	6240.00	6240
adult_4598255842656666612	10-Nov-2016 10:36:50	6263.33	6486.67	6487
adult_4598255842656666612	10-Nov-2016 10:36:50	6526.67	6706.67	6707
